VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration,normalized_distance,weather,zone
1,2015-01-19 17:49:40,2015-01-19 17:59:34,2,2.0,-73.9895248413086,40.7572135925293,1,N,-73.96427917480467,40.76751708984375,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,594.0,-0.001164352866057,Clear,Midtown Manhattan
2,2015-01-20 21:36:15,2015-01-20 21:43:09,2,1.27,-73.97711944580078,40.76094818115234,1,N,-73.97649383544923,40.77556610107422,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,414.0,-0.0012384786544901,Clear,Otra
2,2015-01-10 21:46:56,2015-01-10 22:07:52,5,6.1,-73.9406509399414,40.81931686401367,1,N,-73.91072845458984,40.77964019775391,1,21.0,0.5,0.5,4.0,5.33,0.3,31.63,1256.0,-0.0007480299447204,Clear,Otra
1,2015-01-25 23:09:04,2015-01-25 23:23:56,1,9.2,-74.00141143798828,40.75566864013672,1,N,-73.91431427001953,40.8418197631836,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,892.0,-0.0004332491993196,Clear,Midtown Manhattan
1,2015-01-10 17:24:59,2015-01-10 17:58:39,2,9.7,-73.8635482788086,40.77013397216797,1,N,-73.98394775390625,40.759185791015625,1,34.0,0.0,0.5,8.0,5.33,0.3,48.13,2020.0,-0.0003824781113517,Clouds,Queens
2,2015-01-09 07:22:05,2015-01-09 07:33:54,1,1.76,-73.94759368896483,40.78382873535156,1,N,-73.97028350830078,40.78908157348633,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6,709.0,-0.0011887229882815,Clear,Otra
2,2015-01-17 13:17:18,2015-01-17 13:22:16,3,0.85,-74.00072479248048,40.746196746826165,1,N,-73.98694610595702,40.74070739746094,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,298.0,-0.0012811263683831,Clear,Midtown Manhattan
1,2015-01-04 22:53:16,2015-01-04 23:01:08,1,3.0,-73.96668243408203,40.76087188720703,1,N,-73.93941497802734,40.79863739013672,1,10.0,0.5,0.5,2.25,0.0,0.0,13.55,472.0,-0.0010628106901212,Clear,Otra
2,2015-01-25 13:00:18,2015-01-25 13:18:06,2,2.15,-73.97798156738281,40.73431396484375,1,N,-74.00010681152342,40.72151565551758,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1068.0,-0.0011491215396666,Clear,Otra
1,2015-01-28 08:56:38,2015-01-28 09:14:36,1,3.2,-73.96015167236328,40.75821304321289,1,N,-73.9819107055664,40.74291229248047,1,14.5,0.0,0.5,1.0,0.0,0.3,16.3,1078.0,-0.0010425022549341,Clear,Otra
2,2015-01-17 20:34:35,2015-01-17 20:49:52,1,2.26,-73.98969268798828,40.73527145385742,1,N,-73.99285888671875,40.75865936279297,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,917.0,-0.0011379519003137,Clear,Otra
2,2015-01-21 09:41:44,2015-01-21 09:56:54,6,2.57,-73.95752716064453,40.7744598388672,1,N,-73.98873138427734,40.7675895690918,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8,910.0,-0.0011064738257736,Clear,Otra
2,2015-01-22 23:18:29,2015-01-22 23:34:03,1,4.18,-73.99115753173827,40.73503494262695,1,N,-73.94921875,40.77708053588867,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8,934.0,-0.000942990922517,Clear,Otra
2,2015-01-20 21:33:52,2015-01-20 21:43:54,1,2.38,-73.972412109375,40.75310516357422,1,N,-73.95648193359375,40.74281692504882,2,10.0,0.5,0.5,0.0,5.33,0.3,16.63,602.0,-0.0011257668392014,Clear,Otra
1,2015-01-30 05:47:39,2015-01-30 06:03:16,1,3.7,-73.9427719116211,40.714859008789055,1,N,-73.99083709716798,40.723670959472656,1,14.5,0.5,0.5,0.0,0.0,0.3,15.8,937.0,-0.0009917311669662,Clear,Otra
1,2015-01-08 00:10:11,2015-01-08 00:33:44,1,12.5,-73.98257446289062,40.69195938110352,1,Y,-73.96588897705078,40.57988739013672,1,36.0,0.5,0.5,9.32,0.0,0.3,46.62,1413.0,-9.816001873167434e-05,Clear,Otra
2,2015-01-21 15:37:42,2015-01-21 16:01:20,6,9.2,-73.87320709228516,40.77413940429688,1,N,-73.9940185546875,40.745208740234375,1,28.0,0.0,0.5,3.0,5.33,0.3,37.13,1418.0,-0.0004332491993196,Clouds,Queens
2,2015-01-28 12:10:02,2015-01-28 12:25:07,1,1.74,-73.96275329589844,40.772743225097656,1,N,-73.980224609375,40.754497528076165,1,11.0,0.0,0.5,2.2,0.0,0.3,14.0,905.0,-0.0011907538318003,Clear,Otra
1,2015-01-31 22:31:51,2015-01-31 22:50:34,1,3.0,-73.96965026855469,40.76194763183594,1,N,-73.9754409790039,40.792083740234375,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,1123.0,-0.0010628106901212,Clear,Otra
2,2015-01-16 18:25:15,2015-01-16 18:42:20,1,2.39,-73.99411010742188,40.755718231201165,1,N,-73.98515319824217,40.73202133178711,1,13.0,1.0,0.5,2.8,0.0,0.3,17.6,1025.0,-0.001124751417442,Clear,Midtown Manhattan
2,2015-01-03 12:12:55,2015-01-03 12:18:43,1,0.97,-73.98027038574217,40.77804183959961,1,N,-73.98969268798828,40.77275848388672,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,348.0,-0.0012689413072708,Clear,Otra
2,2015-01-16 21:46:34,2015-01-16 21:59:05,1,1.6,-74.00244903564453,40.729400634765625,1,N,-73.98751831054686,40.719776153564446,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3,751.0,-0.0012049697364313,Clear,Lower Manhattan
2,2015-01-05 09:27:03,2015-01-05 09:36:12,1,1.97,-73.97792053222656,40.7529182434082,1,N,-74.00556945800781,40.7510986328125,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6,549.0,-0.001167399131335,Clear,Otra
2,2015-01-04 11:29:25,2015-01-04 11:44:59,1,4.1,-73.96044158935547,40.76129531860352,1,N,-74.00337219238281,40.748653411865234,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8,934.0,-0.0009511142965919,Clear,Otra
2,2015-01-30 16:31:02,2015-01-30 16:42:33,1,1.8,-73.97474670410156,40.75627899169922,1,N,-73.98590087890625,40.73500061035156,1,9.5,1.0,0.5,2.0,0.0,0.3,13.3,691.0,-0.0011846613012441,Clear,Otra
2,2015-01-21 01:43:53,2015-01-21 01:58:24,1,3.61,-73.98994445800781,40.72055816650391,1,N,-73.98145294189453,40.7612419128418,1,13.5,0.5,0.5,1.5,0.0,0.3,16.3,871.0,-0.0010008699628004,Clear,Lower Manhattan
1,2015-01-01 02:29:53,2015-01-01 02:51:17,3,6.0,-73.99205780029298,40.7307014465332,1,N,-73.92662811279298,40.76580429077149,1,20.5,0.5,0.5,5.45,0.0,0.0,27.25,1284.0,-0.000758184162314,Clear,Otra
2,2015-01-22 20:32:39,2015-01-22 20:38:43,1,0.89,-73.96983337402342,40.768672943115234,1,N,-73.96542358398438,40.774898529052734,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,364.0,-0.0012770646813456,Clear,Otra
1,2015-01-06 18:40:47,2015-01-06 18:49:18,1,0.7,-73.98139953613281,40.76202392578125,1,N,-73.98355102539062,40.75479507446289,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56,511.0,-0.0012963576947734,Clear,Midtown Manhattan
2,2015-01-17 23:52:52,2015-01-17 23:58:46,2,0.57,-73.99465942382812,40.718608856201165,1,N,-73.9843521118164,40.71699142456056,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,354.0,-0.0013095581776451,Clear,Lower Manhattan
1,2015-01-19 10:05:18,2015-01-19 10:06:39,1,0.3,-73.97599792480467,40.78645324707031,1,N,-73.97015380859375,40.78572463989258,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,81.0,-0.0013369745651477,Clear,Otra
1,2015-01-22 15:10:55,2015-01-22 15:14:33,1,0.6,-73.95063781738281,40.77926254272461,1,N,-73.95871734619139,40.776531219482415,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,218.0,-0.001306511912367,Clear,Otra
2,2015-01-31 19:06:51,2015-01-31 19:15:30,1,0.73,-73.9902114868164,40.73461151123047,1,N,-73.98534393310547,40.742778778076165,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,519.0,-0.0012933114294954,Clear,Otra
1,2015-01-24 10:16:50,2015-01-24 10:24:01,2,1.1,-73.99362182617188,40.75701522827149,1,N,-73.99913024902342,40.763984680175774,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,431.0,-0.0012557408243991,Clear,Midtown Manhattan
1,2015-01-21 15:30:14,2015-01-21 15:33:27,1,0.9,-73.97470855712889,40.742141723632805,1,N,-73.96863555908203,40.752540588378906,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,193.0,-0.0012760492595863,Clear,Otra
2,2015-01-09 10:55:54,2015-01-09 11:03:41,5,1.33,-73.95848846435547,40.764766693115234,1,N,-73.95431518554686,40.78013610839844,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,467.0,-0.0012323861239339,Clear,Otra
2,2015-01-23 13:31:14,2015-01-23 13:48:09,5,2.2,-73.98948669433594,40.72531127929688,1,N,-73.97692108154298,40.75212097167969,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,1015.0,-0.0011440444308698,Clear,Lower Manhattan
1,2015-01-20 16:40:22,2015-01-20 16:45:49,1,1.0,-73.94330596923827,40.69228363037109,1,N,-73.94940185546875,40.68333435058594,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,327.0,-0.0012658950419927,Clear,Otra
2,2015-01-10 01:59:08,2015-01-10 02:07:35,5,0.93,-73.93028259277342,40.69414520263672,1,N,-73.94178771972656,40.690967559814446,1,7.5,0.5,0.5,2.4,0.0,0.3,11.2,507.0,-0.0012730029943082,Clear,Otra
2,2015-01-09 23:49:59,2015-01-09 23:55:50,1,1.08,-74.0011978149414,40.727630615234375,1,N,-74.00469207763672,40.71915817260742,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,351.0,-0.0012577716679178,Clear,Lower Manhattan
2,2015-01-14 13:20:57,2015-01-14 13:28:18,1,1.46,-73.99440002441406,40.761043548583984,1,N,-73.99616241455078,40.74679565429688,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,441.0,-0.0012191856410623,Clear,Midtown Manhattan
2,2015-01-24 08:21:46,2015-01-24 08:32:06,1,2.74,-73.99221038818358,40.7590217590332,1,N,-73.95700073242188,40.764739990234375,1,11.0,0.0,0.5,0.7,0.0,0.3,12.5,620.0,-0.0010892116558645,Clear,Midtown Manhattan
1,2015-01-31 17:04:43,2015-01-31 17:41:49,1,4.4,-73.98941040039062,40.75072860717773,1,N,-73.98823547363281,40.72011184692384,1,23.5,0.0,0.5,4.85,0.0,0.3,29.15,2226.0,-0.0009206516438112,Clear,Midtown Manhattan
2,2015-01-10 19:10:32,2015-01-10 19:24:38,1,2.59,-73.98857879638672,40.777297973632805,1,N,-73.95733642578125,40.7637939453125,1,11.5,0.0,0.5,2.88,0.0,0.3,15.18,846.0,-0.0011044429822549,Clear,Otra
2,2015-01-06 18:32:32,2015-01-06 18:39:05,1,0.99,-73.99102020263672,40.73928451538086,1,N,-73.98699188232422,40.72982025146485,1,6.0,1.0,0.5,1.2,0.0,0.3,9.0,393.0,-0.0012669104637521,Clear,Otra
2,2015-01-25 03:53:22,2015-01-25 04:00:51,1,1.9,-73.97792053222656,40.72541427612305,1,N,-73.97474670410156,40.745166778564446,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,449.0,-0.0011745070836505,Clear,Lower Manhattan
2,2015-01-19 18:37:01,2015-01-19 18:41:59,1,0.89,-73.97515869140625,40.75991821289063,1,N,-73.98697662353516,40.754219055175774,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,298.0,-0.0012770646813456,Clear,Otra
2,2015-01-15 15:25:28,2015-01-15 15:31:13,1,1.0,-74.00885009765625,40.7310791015625,1,N,-73.9971923828125,40.73714065551758,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,345.0,-0.0012658950419927,Clear,Otra
1,2015-01-09 11:03:40,2015-01-09 11:21:42,1,2.0,-73.9564437866211,40.78122329711913,1,N,-73.97474670410156,40.75747299194336,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,1082.0,-0.001164352866057,Clear,Otra
2,2015-01-08 05:56:54,2015-01-08 06:12:03,2,9.32,-73.964111328125,40.754348754882805,1,N,-73.87273406982422,40.77441787719727,1,26.0,0.5,0.5,9.55,5.33,0.3,42.18,909.0,-0.0004210641382073,Clear,Otra
2,2015-01-14 19:44:04,2015-01-14 19:58:11,5,4.41,-73.95359802246092,40.77516174316406,1,N,-73.98655700683594,40.73006820678711,1,15.0,1.0,0.5,1.0,0.0,0.3,17.8,847.0,-0.0009196362220518,Clear,Otra
1,2015-01-18 22:15:08,2015-01-18 22:39:24,1,5.7,-73.98614501953125,40.74762725830078,1,N,-73.9631118774414,40.72034454345703,1,21.0,0.5,0.5,2.7,0.0,0.3,25.0,1456.0,-0.0007886468150947,Clear,Midtown Manhattan
2,2015-01-17 18:03:51,2015-01-17 18:08:29,1,0.69,-73.95477294921875,40.77376174926758,1,N,-73.96126556396483,40.765228271484375,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,278.0,-0.0012973731165328,Clear,Otra
1,2015-01-31 18:54:55,2015-01-31 19:01:56,1,1.1,-73.94287872314453,40.811519622802734,1,Y,-73.95789337158203,40.81138610839844,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,421.0,-0.0012557408243991,Clear,Otra
1,2015-01-15 13:29:23,2015-01-15 13:31:12,1,0.4,-73.95143127441406,40.778507232666016,1,N,-73.9512176513672,40.7745361328125,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15,109.0,-0.0013268203475542,Clear,Otra
1,2015-01-12 08:20:20,2015-01-12 08:29:08,2,0.5,-73.99193572998048,40.757659912109375,1,N,-74.0003433227539,40.75819396972656,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,528.0,-0.0013166661299606,Clear,Midtown Manhattan
1,2015-01-23 05:42:15,2015-01-23 05:49:54,1,2.8,-74.01571655273438,40.715137481689446,1,N,-73.99110412597656,40.74528503417969,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0,459.0,-0.0010831191253084,Clear,Otra
2,2015-01-04 04:41:21,2015-01-04 04:44:14,1,0.83,-73.9539566040039,40.77043914794922,1,N,-73.96286010742188,40.76594161987305,1,4.5,0.5,0.5,1.5,0.0,0.3,7.3,173.0,-0.0012831572119018,Clear,Otra
1,2015-01-18 12:08:09,2015-01-18 12:27:19,1,4.0,-73.96875,40.75469207763672,1,N,-74.01034545898438,40.71897888183594,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15,1150.0,-0.0009612685141855,Clear,Otra
2,2015-01-20 20:07:24,2015-01-20 20:11:59,1,0.82,-73.95575714111328,40.7760009765625,1,N,-73.95933532714845,40.78288650512695,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,275.0,-0.0012841726336611,Clear,Otra
1,2015-01-26 11:21:27,2015-01-26 11:25:21,1,0.6,-73.98197174072266,40.77083206176758,1,N,-73.97685241699219,40.77573394775391,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,234.0,-0.001306511912367,Clear,Otra
2,2015-01-10 17:36:26,2015-01-10 17:44:28,1,1.37,-73.99038696289062,40.7617301940918,1,N,-74.00397491455078,40.747596740722656,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,482.0,-0.0012283244368965,Clear,Midtown Manhattan
1,2015-01-31 07:23:06,2015-01-31 07:40:56,1,4.2,-73.91304016113281,40.745975494384766,1,N,-73.97893524169923,40.7563362121582,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,1070.0,-0.0009409600789983,Clouds,Otra
1,2015-01-10 14:58:16,2015-01-10 15:04:49,1,0.9,-74.0018310546875,40.727874755859375,1,N,-73.98961639404298,40.726348876953125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,393.0,-0.0012760492595863,Clear,Lower Manhattan
2,2015-01-10 20:31:56,2015-01-10 20:37:46,1,1.21,-73.96787261962889,40.797550201416016,1,N,-73.97374725341797,40.78989028930664,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,350.0,-0.0012445711850462,Clear,Otra
2,2015-01-31 11:44:14,2015-01-31 12:00:16,5,2.85,-73.95782470703125,40.782135009765625,1,N,-73.9857406616211,40.75945281982422,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,962.0,-0.0010780420165116,Clear,Otra
2,2015-01-23 17:17:09,2015-01-23 17:23:36,3,1.05,-73.97455596923827,40.75049591064453,1,N,-73.98026275634764,40.76065826416016,1,6.5,1.0,0.5,2.49,0.0,0.3,10.79,387.0,-0.0012608179331959,Clear,Otra
1,2015-01-28 13:44:16,2015-01-28 13:53:13,1,0.9,-73.97024536132812,40.76260757446289,1,N,-73.95870208740233,40.76703643798828,1,7.0,0.0,0.5,0.8,0.0,0.3,8.6,537.0,-0.0012760492595863,Clear,Otra
1,2015-01-12 14:01:56,2015-01-12 14:14:07,1,1.1,-74.00072479248048,40.75802612304688,1,N,-73.98593139648438,40.7587776184082,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,731.0,-0.0012557408243991,Clear,Midtown Manhattan
2,2015-01-25 19:25:56,2015-01-25 19:32:26,1,1.26,-73.95217132568358,40.77751541137695,1,N,-73.96586608886719,40.76805877685546,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,390.0,-0.0012394940762494,Clear,Otra
1,2015-01-24 09:42:17,2015-01-24 09:48:12,1,1.4,-73.99774932861328,40.736087799072266,1,N,-74.00494384765625,40.74970626831056,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,355.0,-0.0012252781716184,Clear,Otra
1,2015-01-14 21:43:58,2015-01-14 21:51:46,1,2.2,-73.96699523925781,40.764198303222656,1,N,-73.9713363647461,40.78615188598633,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,468.0,-0.0011440444308698,Clear,Otra
1,2015-01-03 13:25:30,2015-01-03 13:52:17,2,4.0,-74.01001739501953,40.711063385009766,1,N,-73.96890258789062,40.750244140625,2,19.0,0.0,0.5,0.0,0.0,0.0,19.8,1607.0,-0.0009612685141855,Clear,Otra
1,2015-01-21 06:02:55,2015-01-21 06:06:03,1,0.6,-73.95799255371094,40.78023910522461,1,N,-73.96025085449219,40.77317428588867,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,188.0,-0.001306511912367,Clear,Otra
2,2015-01-19 01:46:37,2015-01-19 01:55:23,1,2.3,-73.98857116699219,40.74504470825195,1,N,-73.9791717529297,40.72187423706056,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,526.0,-0.0011338902132762,Clear,Midtown Manhattan
2,2015-01-07 01:33:39,2015-01-07 01:49:12,1,4.21,-73.96198272705078,40.7158660888672,1,N,-73.95913696289062,40.66712188720703,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8,933.0,-0.000939944657239,Clear,Otra
1,2015-01-12 12:26:49,2015-01-12 12:34:03,1,1.0,-73.98650360107422,40.740421295166016,1,N,-73.99815368652342,40.73558807373047,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,434.0,-0.0012658950419927,Clear,Midtown Manhattan
2,2015-01-14 07:43:13,2015-01-14 08:01:03,4,2.46,-73.95635223388672,40.787124633789055,1,N,-73.97554779052734,40.76385498046875,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,1070.0,-0.0011176434651265,Clear,Otra
2,2015-01-07 17:59:23,2015-01-07 18:12:34,6,2.03,-73.98081970214844,40.78274154663086,1,N,-73.9629364013672,40.77001953125,1,10.5,1.0,0.5,2.3,0.0,0.3,14.6,791.0,-0.0011613066007789,Clear,Otra
1,2015-01-31 21:26:17,2015-01-31 21:28:48,1,0.6,-73.96604919433594,40.79479598999024,1,N,-73.96769714355469,40.78769302368164,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,151.0,-0.001306511912367,Clear,Otra
2,2015-01-24 22:16:57,2015-01-24 22:36:29,1,6.19,-74.00936126708984,40.7380485534668,1,N,-73.96359252929686,40.80804061889648,1,21.0,0.5,0.5,1.0,0.0,0.3,23.3,1172.0,-0.0007388911488862,Clear,Otra
1,2015-01-18 04:01:08,2015-01-18 04:08:59,2,3.1,-73.98721313476561,40.72239685058594,1,N,-74.00753021240233,40.70865249633789,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,471.0,-0.0010526564725276,Clear,Lower Manhattan
1,2015-01-09 22:03:12,2015-01-09 22:07:07,1,0.7,-73.97762298583984,40.75213623046875,1,N,-73.9732894897461,40.75569152832031,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,235.0,-0.0012963576947734,Clear,Otra
1,2015-01-20 21:04:05,2015-01-20 21:11:38,1,1.2,-73.97748565673827,40.76435470581056,1,N,-73.98966979980467,40.77452850341797,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,453.0,-0.0012455866068056,Clear,Otra
1,2015-01-24 19:55:26,2015-01-24 19:59:41,1,0.8,-73.96155548095702,40.76033782958984,1,N,-73.96939849853516,40.75838088989258,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,255.0,-0.0012862034771799,Clear,Otra
1,2015-01-07 11:03:21,2015-01-07 11:06:21,1,0.6,-73.98259735107422,40.774444580078125,1,N,-73.9813003540039,40.782752990722656,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,180.0,-0.001306511912367,Clear,Otra
2,2015-01-09 21:53:21,2015-01-09 21:57:19,2,1.23,-73.97654724121092,40.78569793701172,1,N,-73.97206115722656,40.79964065551758,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,238.0,-0.0012425403415275,Clear,Otra
2,2015-01-25 20:14:14,2015-01-25 20:25:04,1,3.22,-73.87307739257811,40.7741813659668,1,N,-73.88600158691406,40.74433135986328,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,650.0,-0.0010404714114153,Clouds,Queens
2,2015-01-20 16:17:27,2015-01-20 16:27:05,1,1.74,-73.9559555053711,40.784610748291016,1,N,-73.9392852783203,40.80427932739258,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3,578.0,-0.0011907538318003,Clear,Otra
2,2015-01-01 15:48:11,2015-01-01 16:08:29,1,7.24,-74.0162582397461,40.71192169189453,1,N,-73.9759292602539,40.757930755615234,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,1218.0,-0.0006322718641536,Clear,Otra
2,2015-01-09 08:30:42,2015-01-09 08:35:03,6,0.75,-73.98747253417967,40.77609634399414,1,N,-73.98109436035155,40.78445816040039,1,5.0,0.0,0.5,1.2,0.0,0.3,7.0,261.0,-0.0012912805859766,Clear,Otra
2,2015-01-30 15:42:23,2015-01-30 16:01:13,2,1.1,-73.97869110107422,40.75079727172852,1,N,-73.99364471435547,40.74989318847656,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8,1130.0,-0.0012557408243991,Clear,Otra
1,2015-01-31 13:35:35,2015-01-31 13:51:46,1,2.6,-73.98606109619139,40.72646713256836,1,N,-73.9876708984375,40.75249481201172,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8,971.0,-0.0011034275604955,Clear,Lower Manhattan
1,2015-01-08 00:58:10,2015-01-08 01:05:37,1,2.8,-73.99296569824217,40.75289916992188,1,N,-73.96991729736328,40.78805923461913,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,447.0,-0.0010831191253084,Clear,Midtown Manhattan
2,2015-01-06 08:55:12,2015-01-06 09:00:40,1,1.16,-73.98816680908203,40.743946075439446,1,N,-74.00018310546875,40.733055114746094,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0,328.0,-0.001249648293843,Clear,Midtown Manhattan
1,2015-01-01 11:00:01,2015-01-01 11:09:59,1,3.2,-73.9894790649414,40.73509979248047,1,N,-73.95949554443358,40.76016616821289,2,12.0,0.0,0.5,0.0,0.0,0.0,12.8,598.0,-0.0010425022549341,Clear,Otra
1,2015-01-09 19:49:28,2015-01-09 19:53:03,1,0.7,-73.95479583740233,40.76480484008789,1,N,-73.96168518066406,40.75562286376953,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,215.0,-0.0012963576947734,Clear,Otra
2,2015-01-14 16:16:45,2015-01-14 16:34:01,1,2.31,-73.94927978515625,40.78445816040039,1,N,-73.9805908203125,40.78320693969727,1,12.5,1.0,0.5,1.0,0.0,0.3,15.3,1036.0,-0.0011328747915169,Clear,Otra
2,2015-01-04 16:36:34,2015-01-04 17:21:08,1,18.5,-73.97964477539062,40.7544059753418,2,N,-73.78197479248048,40.64432907104492,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13,2674.0,0.0005110930368828,Clear,Otra
1,2015-01-07 19:53:54,2015-01-07 19:57:33,1,1.0,-74.0081558227539,40.721878051757805,1,N,-74.00534057617188,40.73706817626953,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,219.0,-0.0012658950419927,Clear,Lower Manhattan
