VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration,normalized_distance,weather,zone
2,2015-01-24 08:05:42,2015-01-24 08:14:17,2,3.22,-73.9774169921875,40.76448059082031,1,N,-73.95646667480467,40.7475471496582,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,515.0,-0.0010404714114153,Clear,Otra
2,2015-01-30 20:20:28,2015-01-30 20:47:57,6,5.52,-73.96998596191406,40.79972839355469,1,N,-73.98030853271484,40.73931884765625,1,21.0,0.5,0.5,1.0,0.0,0.3,23.3,1649.0,-0.0008069244067631,Clear,Otra
1,2015-01-16 15:56:50,2015-01-16 16:01:04,1,0.7,-73.96598052978516,40.758548736572266,1,N,-73.97431182861328,40.751819610595696,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,254.0,-0.0012963576947734,Clear,Otra
2,2015-01-17 22:52:53,2015-01-17 23:00:44,1,1.73,-73.95597839355469,40.77382278442384,1,N,-73.97087097167967,40.7876434326172,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,471.0,-0.0011917692535596,Clear,Otra
1,2015-01-31 18:36:54,2015-01-31 18:41:17,1,1.0,-73.96709442138672,40.75614929199219,1,N,-73.97683715820312,40.74340438842773,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0,263.0,-0.0012658950419927,Clear,Otra
1,2015-01-22 08:47:33,2015-01-22 09:07:45,1,6.5,-73.94718170166014,40.77511596679688,1,N,-74.00637054443358,40.705787658691406,1,21.5,0.0,0.5,2.0,0.0,0.3,24.3,1212.0,-0.0007074130743461,Clear,Otra
1,2015-01-07 20:58:43,2015-01-07 20:59:02,1,2.8,-73.9827423095703,40.76675033569336,1,N,-73.98241424560547,40.766746520996094,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,19.0,-0.0010831191253084,Clear,Midtown Manhattan
2,2015-01-10 10:59:25,2015-01-10 11:10:58,1,2.92,-73.98674774169923,40.75604248046875,1,N,-74.00216674804686,40.71950912475586,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,693.0,-0.0010709340641961,Clear,Midtown Manhattan
1,2015-01-31 13:26:15,2015-01-31 13:35:15,2,1.3,-73.97453308105469,40.7830467224121,1,N,-73.95696258544923,40.78046798706056,1,8.0,0.0,0.5,1.18,0.0,0.3,9.98,540.0,-0.001235432389212,Clear,Otra
2,2015-01-18 01:19:41,2015-01-18 01:26:14,1,2.15,-73.95207214355469,40.777469635009766,1,N,-73.97489929199217,40.765079498291016,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,393.0,-0.0011491215396666,Clear,Otra
2,2015-01-10 02:56:46,2015-01-10 03:01:04,2,0.45,-73.9845962524414,40.724796295166016,1,N,-73.98810577392578,40.71881866455078,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8,258.0,-0.0013217432387574,Clear,Lower Manhattan
2,2015-01-15 07:38:20,2015-01-15 07:43:03,1,0.8,-73.98013305664062,40.76462173461913,1,N,-73.97801208496092,40.756206512451165,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,283.0,-0.0012862034771799,Clear,Midtown Manhattan
1,2015-01-23 18:03:42,2015-01-23 18:12:22,1,1.4,-74.00267028808594,40.72834777832031,1,N,-73.98970031738281,40.73318099975586,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3,520.0,-0.0012252781716184,Clear,Lower Manhattan
1,2015-01-25 04:08:17,2015-01-25 04:11:35,1,0.8,-74.0050277709961,40.741676330566406,1,N,-74.00351715087889,40.75069046020508,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,198.0,-0.0012862034771799,Clear,Midtown Manhattan
1,2015-01-19 22:27:06,2015-01-19 22:50:23,1,11.0,-73.99298095703125,40.75262069702149,1,N,-73.90133666992188,40.85898208618164,1,33.0,0.5,0.5,3.43,0.0,0.3,37.73,1397.0,-0.0002504732826352,Clear,Midtown Manhattan
2,2015-01-25 01:45:06,2015-01-25 01:53:42,1,1.7,-73.98473358154298,40.76837158203125,1,N,-73.97464752197266,40.7880973815918,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,516.0,-0.0011948155188377,Clear,Midtown Manhattan
1,2015-01-17 23:51:05,2015-01-17 23:58:35,2,1.5,-73.9854736328125,40.76197052001953,1,N,-73.9861068725586,40.74577713012695,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,450.0,-0.0012151239540248,Clear,Midtown Manhattan
2,2015-01-28 16:23:40,2015-01-28 16:27:56,6,1.07,-73.96914672851561,40.79579162597656,1,N,-73.96723175048828,40.80706405639648,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76,256.0,-0.0012587870896772,Clear,Otra
2,2015-01-14 20:24:04,2015-01-14 20:27:25,1,0.73,-73.92976379394531,40.75674819946289,1,N,-73.9415283203125,40.76171112060546,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,201.0,-0.0012933114294954,Clear,Otra
2,2015-01-09 21:59:07,2015-01-09 22:05:35,1,0.87,-73.98246002197266,40.739776611328125,1,N,-73.98271942138672,40.748531341552734,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,388.0,-0.0012790955248644,Clear,Otra
1,2015-01-23 00:21:04,2015-01-23 00:29:37,1,2.6,-73.96697998046875,40.756961822509766,1,N,-73.94745635986328,40.789459228515625,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,513.0,-0.0011034275604955,Clear,Otra
1,2015-01-15 18:45:50,2015-01-15 18:54:29,1,1.0,-73.95654296875,40.76677322387695,1,N,-73.96697998046875,40.7634391784668,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,519.0,-0.0012658950419927,Clear,Otra
2,2015-01-06 10:56:12,2015-01-06 11:17:21,2,1.91,-73.99398803710938,40.75118637084961,1,N,-73.9727783203125,40.755672454833984,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,1269.0,-0.0011734916618912,Clear,Midtown Manhattan
2,2015-01-14 22:33:49,2015-01-14 22:44:24,6,2.28,-73.98504638671875,40.72190856933594,1,N,-74.00260162353516,40.73370361328125,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,635.0,-0.001135921056795,Clear,Lower Manhattan
2,2015-01-24 11:35:04,2015-01-24 11:37:44,1,0.65,-73.9729995727539,40.762840270996094,1,N,-73.9726333618164,40.75701522827149,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,160.0,-0.0013014348035702,Clear,Otra
1,2015-01-23 09:25:09,2015-01-23 09:34:56,1,1.1,-73.9618911743164,40.76123046875,1,N,-73.97649383544923,40.75917816162109,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,587.0,-0.0012557408243991,Clear,Otra
1,2015-01-13 22:52:10,2015-01-13 23:01:28,4,1.5,-73.9937744140625,40.749324798583984,1,N,-73.97940826416014,40.75266647338867,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,558.0,-0.0012151239540248,Clear,Midtown Manhattan
2,2015-01-08 18:33:45,2015-01-08 18:40:03,1,0.6,-73.98267364501953,40.762020111083984,1,N,-73.990478515625,40.76652145385742,1,5.5,1.0,0.5,1.3,0.0,0.3,8.6,378.0,-0.001306511912367,Clear,Midtown Manhattan
2,2015-01-09 21:00:42,2015-01-09 21:16:13,1,4.46,-73.97679901123048,40.7553596496582,1,N,-73.95426940917967,40.71913909912109,1,15.0,0.5,0.5,4.0,5.33,0.3,25.63,931.0,-0.000914559113255,Clear,Otra
1,2015-01-29 07:58:07,2015-01-29 08:04:02,2,1.0,-73.9630126953125,40.77208709716797,1,N,-73.95697021484375,40.78339767456056,1,6.0,0.0,0.5,1.75,0.0,0.3,8.55,355.0,-0.0012658950419927,Clear,Otra
1,2015-01-11 15:18:59,2015-01-11 15:26:16,1,1.6,-73.99179840087889,40.744667053222656,1,N,-73.9768295288086,40.76503753662109,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,437.0,-0.0012049697364313,Clear,Midtown Manhattan
2,2015-01-01 00:55:40,2015-01-01 01:08:38,1,3.33,-73.95191955566406,40.71483612060546,1,N,-73.91942596435547,40.74407196044922,1,13.0,0.5,0.5,3.38,0.0,0.3,17.68,778.0,-0.0010293017720624,Clear,Otra
1,2015-01-05 22:10:41,2015-01-05 22:18:53,1,1.9,-73.94551086425781,40.77408599853516,1,N,-73.96748352050781,40.762744903564446,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,492.0,-0.0011745070836505,Clear,Otra
2,2015-01-24 16:23:50,2015-01-24 16:26:12,1,0.43,-73.97046661376953,40.75629806518555,1,N,-73.96649169921875,40.76158142089844,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,142.0,-0.0013237740822761,Clear,Otra
1,2015-01-22 06:56:28,2015-01-22 07:04:14,1,2.2,0.0,0.0,1,N,-73.9787826538086,40.75441360473633,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8,466.0,-0.0011440444308698,Clear,Otra
1,2015-01-05 15:58:32,2015-01-05 16:15:40,4,2.8,-73.99076843261719,40.751174926757805,1,N,-73.9947967529297,40.71868896484375,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15,1028.0,-0.0010831191253084,Clear,Midtown Manhattan
1,2015-01-07 16:36:51,2015-01-07 16:49:14,3,1.3,-73.99390411376953,40.746524810791016,1,N,-74.00490570068358,40.74964141845703,1,9.0,1.0,0.5,1.0,0.0,0.3,11.8,743.0,-0.001235432389212,Clear,Midtown Manhattan
2,2015-01-18 11:40:54,2015-01-18 11:41:41,6,0.21,-73.9805908203125,40.76544189453125,1,N,-73.98348236083984,40.76221084594727,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,47.0,-0.0013461133609819,Clear,Midtown Manhattan
2,2015-01-05 06:27:16,2015-01-05 06:52:54,5,19.07,-73.99274444580078,40.770938873291016,3,N,-74.1804962158203,40.68838119506836,1,67.5,0.0,0.0,12.0,17.08,0.3,96.88,1538.0,0.0005689720771661,Clear,Otra
1,2015-01-07 13:11:06,2015-01-07 13:20:17,1,0.8,-74.01027679443358,40.718364715576165,1,N,-74.00621032714845,40.710105895996094,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,551.0,-0.0012862034771799,Clear,Otra
2,2015-01-29 22:43:13,2015-01-29 22:53:24,1,1.85,-73.97530364990233,40.75974655151367,1,N,-73.98368835449217,40.73817825317384,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,611.0,-0.0011795841924473,Clear,Otra
1,2015-01-30 20:28:10,2015-01-30 20:44:07,1,1.7,-73.97975158691406,40.73495101928711,1,N,-74.00565338134764,40.74540710449219,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,957.0,-0.0011948155188377,Clear,Otra
1,2015-01-22 18:17:05,2015-01-22 18:28:28,1,1.8,-73.98163604736328,40.76841735839844,1,N,-73.96871948242188,40.78922271728516,1,9.5,1.0,0.5,3.35,0.0,0.3,14.65,683.0,-0.0011846613012441,Clear,Midtown Manhattan
2,2015-01-24 11:04:10,2015-01-24 11:13:16,1,2.68,-74.0094223022461,40.71556854248047,1,N,-74.00602722167967,40.75024032592773,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,546.0,-0.0010953041864207,Clear,Lower Manhattan
2,2015-01-23 21:54:58,2015-01-23 21:59:45,1,0.42,-73.98755645751953,40.75632858276367,1,N,-73.99054718017578,40.75083923339844,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3,287.0,-0.0013247895040354,Clear,Midtown Manhattan
2,2015-01-23 07:49:28,2015-01-23 09:04:20,1,18.23,-73.77667236328125,40.64534759521485,2,N,-73.98278045654298,40.76104736328125,1,52.0,0.0,0.5,14.53,5.33,0.3,72.66,4492.0,0.0004836766493801,Clouds,Otra
2,2015-01-04 16:27:59,2015-01-04 16:32:38,1,0.91,-73.98137664794923,40.73722839355469,1,N,-73.99137878417967,40.73194122314453,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,279.0,-0.0012750338378269,Clear,Otra
2,2015-01-30 12:00:33,2015-01-30 12:10:10,1,1.05,-73.97233581542967,40.75665283203125,1,N,-73.98187255859375,40.75524520874024,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,577.0,-0.0012608179331959,Clear,Otra
2,2015-01-18 23:40:48,2015-01-18 23:43:22,5,0.46,-73.98247528076173,40.74596405029297,1,N,-73.9774398803711,40.750686645507805,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,154.0,-0.001320727816998,Clear,Midtown Manhattan
2,2015-01-06 13:26:41,2015-01-06 13:35:15,2,1.11,-73.9641876220703,40.76490020751953,1,N,-73.97480010986328,40.75859069824219,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,514.0,-0.0012547254026398,Clear,Otra
2,2015-01-18 11:33:40,2015-01-18 11:41:54,1,2.21,-73.97260284423827,40.78597259521485,1,N,-73.96900939941406,40.76523208618164,1,9.0,0.0,0.5,2.7,0.0,0.3,12.5,494.0,-0.0011430290091105,Clear,Otra
1,2015-01-31 11:55:47,2015-01-31 12:00:14,1,0.5,-74.00060272216798,40.742279052734375,1,N,-73.99237823486328,40.74348068237305,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,267.0,-0.0013166661299606,Clear,Midtown Manhattan
2,2015-01-22 09:37:39,2015-01-22 09:45:19,1,1.04,-73.97677612304686,40.74996566772461,1,N,-73.98887634277344,40.74454879760742,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,460.0,-0.0012618333549553,Clear,Otra
2,2015-01-10 14:50:08,2015-01-10 14:58:34,1,1.55,-73.98783874511719,40.73219680786133,1,N,-73.97575378417967,40.751495361328125,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0,506.0,-0.001210046845228,Clear,Otra
1,2015-01-08 08:27:01,2015-01-08 08:33:10,1,0.8,-73.97203063964845,40.75524520874024,1,N,-73.9788818359375,40.76150894165039,1,6.0,0.0,0.5,1.5,0.0,0.3,8.3,369.0,-0.0012862034771799,Clear,Otra
2,2015-01-03 21:17:24,2015-01-03 21:24:19,3,1.21,-73.97222137451173,40.786865234375,1,N,-73.95609283447266,40.78320693969727,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,415.0,-0.0012445711850462,Clear,Otra
2,2015-01-13 18:08:25,2015-01-13 18:55:37,1,17.14,-73.97461700439453,40.75740051269531,2,N,-73.77632141113281,40.64577865600586,1,52.0,0.0,0.5,7.0,5.33,0.3,65.13,2832.0,0.0003729956776101,Clear,Otra
2,2015-01-24 08:37:11,2015-01-24 08:44:51,1,1.64,-73.93952178955078,40.80523681640625,1,N,-73.96114349365233,40.806861877441406,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,460.0,-0.0012009080493938,Clear,Otra
1,2015-01-15 12:09:23,2015-01-15 12:32:17,1,2.7,-73.96893310546875,40.75401306152344,1,N,-73.99478149414062,40.72300720214844,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,1374.0,-0.0010932733429019,Clear,Otra
1,2015-01-23 14:52:54,2015-01-23 15:23:32,1,9.8,-73.98119354248048,40.753730773925774,1,N,-73.86470794677734,40.77022552490234,1,30.0,0.0,0.5,5.0,5.33,0.3,41.13,1838.0,-0.0003723238937581,Clear,Midtown Manhattan
1,2015-01-03 15:26:49,2015-01-03 15:32:28,1,1.1,-73.98133850097656,40.76768493652344,1,N,-73.97378540039062,40.75730895996094,2,6.0,0.0,0.5,0.0,0.0,0.0,6.8,339.0,-0.0012557408243991,Clear,Midtown Manhattan
1,2015-01-13 20:55:46,2015-01-13 21:07:48,1,2.4,-74.0023422241211,40.72924041748047,1,N,-73.97341918945312,40.74385452270508,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,722.0,-0.0011237359956827,Clear,Lower Manhattan
2,2015-01-11 16:07:00,2015-01-11 16:12:18,6,0.8,-73.9905776977539,40.75632858276367,1,N,-73.981689453125,40.76549911499024,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,318.0,-0.0012862034771799,Clear,Midtown Manhattan
1,2015-01-08 07:39:50,2015-01-08 07:41:53,1,0.6,-74.00169372558595,40.75653076171875,1,N,-74.00264739990233,40.74956512451172,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,123.0,-0.001306511912367,Clear,Midtown Manhattan
2,2015-01-22 22:06:02,2015-01-22 22:27:31,2,4.08,-73.97569274902342,40.74966049194336,1,N,-73.97016906738281,40.79418182373047,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,1289.0,-0.0009531451401106,Clear,Otra
2,2015-01-16 03:18:35,2015-01-16 03:19:41,1,0.0,0.0,0.0,5,N,0.0,0.0,1,24.0,0.0,0.0,6.0,0.0,0.3,30.3,66.0,-0.0013674372179285,Clear,Otra
1,2015-01-23 18:29:32,2015-01-23 18:49:27,1,2.8,-73.98081970214844,40.76181411743164,1,N,-73.98410797119139,40.73033142089844,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35,1195.0,-0.0010831191253084,Clear,Midtown Manhattan
1,2015-01-12 06:24:52,2015-01-12 06:56:42,1,17.7,-73.97549438476561,40.76106262207031,2,N,-73.78231811523438,40.648784637451165,1,52.0,0.0,0.5,11.6,5.33,0.3,69.73,1910.0,0.0004298592961342,Clear,Otra
2,2015-01-17 15:55:26,2015-01-17 16:03:14,2,1.45,-73.97356414794923,40.76473617553711,1,N,-73.97300720214845,40.78016662597656,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,468.0,-0.0012202010628216,Clear,Otra
1,2015-01-12 22:07:37,2015-01-12 22:13:38,1,1.4,-73.95270538330078,40.783294677734375,1,N,-73.95510864257811,40.767532348632805,1,7.0,0.5,0.5,1.5,0.0,0.3,9.8,361.0,-0.0012252781716184,Clear,Otra
1,2015-01-14 20:02:35,2015-01-14 20:18:44,1,2.7,-74.00591278076173,40.70930862426758,1,N,-73.99920654296875,40.684566497802734,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,969.0,-0.0010932733429019,Clear,Lower Manhattan
1,2015-01-13 20:02:46,2015-01-13 20:06:25,1,0.5,-73.9835433959961,40.76043701171875,1,N,-73.97672271728516,40.755897521972656,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,219.0,-0.0013166661299606,Clear,Midtown Manhattan
2,2015-01-20 20:50:18,2015-01-20 21:02:51,1,2.89,-73.96842956542967,40.75913238525391,1,N,-73.98072052001953,40.78482818603516,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,753.0,-0.0010739803294741,Clear,Otra
2,2015-01-26 14:23:26,2015-01-26 14:55:24,5,2.45,-73.98043060302734,40.76549911499024,1,N,-73.95982360839844,40.765357971191406,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,1918.0,-0.0011186588868859,Clear,Midtown Manhattan
1,2015-01-26 12:55:53,2015-01-26 13:02:46,1,1.6,-73.95779418945312,40.76091384887695,1,N,-73.97647857666014,40.7501106262207,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,413.0,-0.0012049697364313,Clear,Otra
2,2015-01-07 20:26:01,2015-01-07 20:38:55,1,2.04,-73.98639678955078,40.704322814941406,1,N,-73.97298431396483,40.6882438659668,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,774.0,-0.0011602911790195,Clear,Lower Manhattan
2,2015-01-18 19:53:42,2015-01-18 20:01:01,5,1.21,-73.99337005615233,40.74229431152344,1,N,-74.00609588623048,40.73452377319336,1,7.0,0.0,0.5,1.75,0.0,0.3,9.55,439.0,-0.0012445711850462,Clear,Midtown Manhattan
1,2015-01-10 15:04:27,2015-01-10 15:16:11,2,2.1,-73.95942687988281,40.75885009765625,1,N,-73.95075988769531,40.782508850097656,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,704.0,-0.0011541986484634,Clear,Otra
1,2015-01-09 19:30:32,2015-01-09 19:40:14,1,2.5,-73.98198699951173,40.77187728881836,1,N,-73.9599380493164,40.799766540527344,1,10.0,1.0,0.5,1.5,0.0,0.3,13.3,582.0,-0.0011135817780891,Clear,Otra
1,2015-01-24 03:19:56,2015-01-24 03:32:19,1,1.5,-73.99961853027342,40.713966369628906,1,N,-73.98394012451173,40.722286224365234,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,743.0,-0.0012151239540248,Clear,Lower Manhattan
2,2015-01-09 07:07:23,2015-01-09 07:12:30,1,0.72,-73.99198913574217,40.74892807006836,1,N,-73.99188232421875,40.741607666015625,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,307.0,-0.0012943268512547,Clear,Midtown Manhattan
1,2015-01-18 12:59:38,2015-01-18 13:05:33,1,1.4,-73.95525360107422,40.78021240234375,1,N,-73.9678955078125,40.76276397705078,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,355.0,-0.0012252781716184,Clear,Otra
2,2015-01-12 13:51:13,2015-01-12 14:04:02,1,1.22,-73.99417877197266,40.75121688842773,1,N,-73.97756958007811,40.75355911254882,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,769.0,-0.0012435557632868,Clear,Midtown Manhattan
2,2015-01-16 08:38:10,2015-01-16 08:52:17,2,1.67,-73.9572525024414,40.78213119506836,1,N,-73.96853637695312,40.76289749145508,1,10.5,0.0,0.5,2.2,0.0,0.3,13.5,847.0,-0.0011978617841158,Clear,Otra
2,2015-01-15 20:40:23,2015-01-15 21:00:39,1,3.69,-73.98146057128906,40.746849060058594,1,N,-73.97566223144531,40.78461837768555,1,15.5,0.5,0.5,3.2,0.0,0.0,19.7,1216.0,-0.0009927465887255,Clear,Midtown Manhattan
1,2015-01-07 14:20:30,2015-01-07 14:32:24,2,1.5,-73.95494842529298,40.7833251953125,1,N,-73.96800231933594,40.765300750732415,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,714.0,-0.0012151239540248,Clear,Otra
2,2015-01-30 18:53:48,2015-01-30 19:14:03,1,3.8,-73.98751068115233,40.76544189453125,1,N,-73.95216369628906,40.78482818603516,1,16.0,1.0,0.5,1.0,0.0,0.3,18.8,1215.0,-0.0009815769493726,Clear,Midtown Manhattan
1,2015-01-28 11:03:46,2015-01-28 11:21:10,1,2.3,-73.98802185058595,40.73712539672852,1,N,-73.97050476074217,40.76643371582031,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6,1044.0,-0.0011338902132762,Clear,Otra
1,2015-01-16 18:55:37,2015-01-16 18:58:08,1,0.6,-73.95710754394531,40.77097702026367,1,N,-73.9541473388672,40.77852630615234,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,151.0,-0.001306511912367,Clear,Otra
1,2015-01-05 14:07:41,2015-01-05 14:21:14,1,4.6,-74.01006317138672,40.70519256591797,1,N,-73.97402954101561,40.74661636352539,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,813.0,-0.000900343208624,Clear,Otra
1,2015-01-04 21:44:49,2015-01-04 21:58:57,1,2.6,-74.00384521484375,40.75061798095703,1,N,-73.99845886230467,40.72288513183594,2,11.5,0.5,0.5,0.0,0.0,0.0,12.8,848.0,-0.0011034275604955,Clear,Midtown Manhattan
1,2015-01-02 05:32:09,2015-01-02 05:48:41,1,4.3,-73.95437622070312,40.763984680175774,1,N,-73.93405151367188,40.77316665649414,2,16.0,0.5,0.5,0.0,0.0,0.0,17.3,992.0,-0.0009308058614047,Clear,Otra
1,2015-01-07 18:06:49,2015-01-07 18:13:58,1,0.9,-73.98635864257811,40.73054122924805,1,N,-73.98751068115233,40.740753173828125,1,6.5,1.0,0.5,0.7,0.0,0.3,9.0,429.0,-0.0012760492595863,Clear,Otra
2,2015-01-08 14:46:11,2015-01-08 14:51:31,1,0.84,-73.97440338134764,40.75927734375,1,N,-73.96458435058595,40.76326751708984,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,320.0,-0.0012821417901424,Clear,Otra
1,2015-01-28 08:44:33,2015-01-28 09:03:49,1,2.8,-74.00348663330078,40.73258972167969,1,N,-73.97315216064453,40.74610137939453,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,1156.0,-0.0010831191253084,Clear,Otra
1,2015-01-22 08:24:05,2015-01-22 08:56:34,1,18.3,-73.97798919677734,40.7307014465332,2,N,-73.77843475341797,40.64499282836913,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,1949.0,0.0004907846016956,Clear,Otra
1,2015-01-16 18:36:25,2015-01-16 18:48:48,1,2.6,-73.98163604736328,40.7590217590332,1,N,-73.95258331298828,40.7798309326172,1,11.0,1.0,0.5,3.12,0.0,0.3,15.92,743.0,-0.0011034275604955,Clear,Midtown Manhattan
1,2015-01-15 13:33:58,2015-01-15 13:35:37,1,0.5,-74.0070571899414,40.74363708496094,1,N,-74.00499725341797,40.74975204467773,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,99.0,-0.0013166661299606,Clear,Midtown Manhattan
1,2015-01-10 18:43:35,2015-01-10 18:45:58,1,0.5,-73.98007965087889,40.78539657592773,1,N,-73.975341796875,40.79220962524414,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,143.0,-0.0013166661299606,Clear,Otra
1,2015-01-14 22:06:33,2015-01-14 22:23:43,1,7.2,-73.97501373291014,40.752117156982415,1,N,-74.000732421875,40.68913650512695,1,22.5,0.5,0.5,3.0,0.0,0.3,26.8,1030.0,-0.0006363335511911,Clear,Otra
2,2015-01-20 11:24:29,2015-01-20 11:42:07,6,2.17,-73.98951721191406,40.762577056884766,1,N,-73.98966217041014,40.739845275878906,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,1058.0,-0.0011470906961479,Clear,Midtown Manhattan
